ID,Prediction
223,0.010041750615513982
224,0.9600430575437708
225,0.5830371881498758
226,0.005510762482466297
227,0.016065763794875364
228,0.14114708497080858
229,0.0016565071711064098
230,0.47739717193843595
231,0.9428214642103162
232,0.07436522911031455
233,0.6256184444534613
234,0.4124098534864275
235,0.7895680652486146
236,0.30167598452078653
237,0.08170270938336978
238,0.15828160026713153
239,0.28159615269828087
240,0.003675689993499015
241,0.21767335213471253
242,0.00284098599482353
243,0.026624232722786304
244,0.19893250312113003
245,0.03739558589055722
246,0.36983268063921027
247,0.007904151405365063
248,0.8730424414129951
249,0.63862714976955
250,0.5657864644472903
251,0.02466182546291246
252,0.02966768492023685
253,0.007384787152899685
254,0.0028679742349676375
255,0.3371446487478332
256,0.01750566949122784
257,0.21324839763981315
258,0.662656082587686
259,0.4106614114578763
260,0.010319016127884972
261,0.018931810907289747
262,0.4864953775752992
263,0.0022110077962481755
264,0.25455265407818845
265,0.10484225267416027
266,0.016309964576929386
267,0.0030269822505219384
268,0.8323121396981492
269,0.06686028558761059
270,0.004944849242367253
271,0.71876696604613
272,0.03324460778233042
273,0.007746382455968787
274,0.28675710082740097
275,0.03285001336680105
276,0.18738969865212943
277,0.06894123657541533
278,0.02499861485985484
279,0.02269644548820396
280,0.174496213853707
281,0.8908529285291353
282,0.032279812729268324
283,0.04848720029164864
284,0.021075322130697686
285,0.03623074211971676
286,0.31620392237317935
287,0.5346618044079837
288,0.6205566946071116
289,0.00695443407443965
290,0.38256031393553
291,0.3766597304509335
292,0.9223093604418714
293,0.003758471022304613
294,0.3087574926250936
295,0.08448112165392797
296,0.013582196205900132
297,0.356974505160634
298,0.4941952334560692
299,0.05624927781371715
300,0.09096571620187327
301,0.6836799411912402
302,0.021046079223910556
303,0.0013186303072828687
304,0.21195600821175545
305,0.043029905048653116
306,0.5937415347871787
307,0.03813191709875654
308,0.7386584456725075
309,0.05070676072448154
310,0.46559312674622694
311,0.024098349151054205
312,0.17207410677073504
313,0.007316135551197219
314,0.08724469654201794
315,0.008428415378962646
316,0.018820355712017848
317,0.8583042559463703
318,0.2617561479397465
319,0.3021341193933418
320,0.014689715647613854
321,0.02781979053537137
322,0.05620201459063823
323,0.2586157808237755
324,0.4504105881384749
325,0.6203737874074682
326,0.01233744985886873
327,0.01418706971661081
328,0.002055016286753182
329,0.022651986922184467
330,0.0166838541237155
331,0.4045614745273011
332,0.31627006501428145
333,0.20729047283525628
334,0.0029279693691764996
335,0.008738367196730719
336,0.009674247543715738
337,0.17207410677073504
338,0.013041429336737072
339,0.44602962321370276
340,0.7282221845550377
341,0.4933440282833874
342,0.7868748078353083
343,0.01951472181127024
344,0.004636229748557226
345,0.7009050084578734
346,0.7483657350529582
347,0.003029630398481022
348,0.5970688685863902
349,0.6682566532641236
350,0.41283206510926557
351,0.0018570648204969669
352,0.15387576660480445
353,0.4219813627276275
354,0.6362976273824539
355,0.2237549061324337
356,0.1366361052949923
357,0.0059557265019893465
358,0.22850511432826054
359,0.19723109703879266
360,0.40331642468394246
361,0.0032385276793792154
362,0.15487611240961388
363,0.31867699926628784
364,0.36040267335109544
365,0.0438697244266506
366,0.45912726484274485
367,0.012289937921079694
368,0.7149706134257696
369,0.5819541608797465
370,0.8751118207855854
371,0.3021341193933418
372,0.2607830433099279
373,0.005425453135762887
374,0.051554114560324604
375,0.01633528778897711
376,0.11331761408575519
377,0.12560730909477233
378,0.007689846827980259
379,0.6682566532641236
380,0.0024957293426404207
381,0.012644835314743088
382,0.004185596340427572
383,0.008885391111070928
384,0.013787552257648439
385,0.012414228397248447
386,0.0027153771218193963
387,0.9783101777986143
388,0.024154884257078586
389,0.012200439012785544
390,0.050464709182554614
391,0.2434160638867491
392,0.5414042821395519
393,0.01037025440971646
394,0.04509540237527173
395,0.7462077796639064
396,0.8409464863789906
397,0.4575818448715516
398,0.7829765743932902
399,0.36938373113096423
400,0.4166228699610914
401,0.07914177871768638
402,0.010609986648022351
403,0.052198691346358246
404,0.12681329075115239
405,0.4217898567097497
406,0.09155177413802752
407,0.009938338257495953
408,0.556377171211883
409,0.5357683059376193
410,0.19197326592433206
411,0.6628036850713261
412,0.21097576171267707
413,0.032839879604349476
414,0.12166440294816248
415,0.035141613923576384
416,0.6483441304942505
417,0.31781554225940345
418,0.5285373924797406
419,0.020493854460527487
420,0.00350354065000337
421,0.002649325062754436
422,0.003026792933159854
423,0.016269779989477973
424,0.6646701685564884
425,0.07846894257617223
426,0.36763357108843936
427,0.2838682633301602
428,0.010609986648022351
429,0.22057571676309995
430,0.05966639362606884
431,0.605782244834428
432,0.6560270685973237
433,0.002005732716261623
434,0.24786807036954314
435,0.2551587711174938
436,0.1413151101587398
437,0.6119165707492219
438,0.007824772935831422
439,0.004005059323742838
440,0.01216947306693337
441,0.5885921035880957
442,0.9783101777986143
443,0.002315136240832216
444,0.856009972010855
445,0.17916378764239746
446,0.2129054493935775
447,0.009771462129888824
448,0.015104469910174724
449,0.6885281496385685
450,0.3491390778592704
451,0.8609488127239098
452,0.004863901703642792
453,0.01575680920531991
454,0.5289464637912928
455,0.011941146174769848
456,0.019033754697179276
457,0.010587192205963712
458,0.5010338667428711
459,0.014418399530779256
460,0.038032797295837015
461,0.03925192856044725
462,0.373772782155631
463,0.15642903327047694
464,0.04223241779568046
465,0.09254431889822033
466,0.004089494297033988
467,0.17907880195069023
468,0.024021782944028246
469,0.2847301785686963
470,0.5447184115360583
471,0.6152306778561736
472,0.37035941717226
473,0.4453185585640617
474,0.01759833012364187
475,0.662720188608593
476,0.0025704457710506094
477,0.174496213853707
478,0.1338451813806507
479,0.5074928505560284
480,0.044028573034521616
481,0.8179579735214909
482,0.0165124909043732
483,0.06190191442032568
484,0.5452574481873947
485,0.007878161041601975
486,0.04968432935444824
487,0.7003603209336995
488,0.174496213853707
489,0.4464208030374219
490,0.2630619210919945
491,0.002442586537814866
492,0.002966281612464792
493,0.0022888329805799295
494,0.010565580381730038
495,0.2510216848688746
496,0.017001745681998297
497,0.22913246628881836
498,0.37710229617455976
499,0.34694294024227906
500,0.011292328194680273
501,0.4162301128070978
502,0.0932968981817868
503,0.8973265073885981
504,0.019035708163200687
505,0.0064895464812010275
506,0.7980638448891507
507,0.04565128514377112
508,0.006047171127536866
509,0.023631029267741743
510,0.04355716881316823
511,0.15804854194839502
512,0.5011122027114323
513,0.5818665392958469
514,0.13634554054921477
515,0.03751020791801468
516,0.6973450538857229
517,0.014025205558708224
518,0.3021341193933418
519,0.7215484171821253
520,0.24813190678809446
521,0.002746148472092469
522,0.1734680922559582
523,0.3022240664264404
524,0.004096526059881866
525,0.6461645687889103
526,0.8438658435242578
527,0.004365367684850358
528,0.07245431671674891
529,0.15050912153441584
530,0.8496357892753617
531,0.01446021480308334
532,0.47377000859272983
533,0.005411177793237321
534,0.021398173313809984
535,0.27949240125271607
536,0.02500620606800149
537,0.4300025916356754
538,0.174496213853707
539,0.014836811979524186
540,0.9200133703765396
541,0.006575345001574992
542,0.7868748078353083
543,0.033445545082872265
544,0.002442586537814866
545,0.12744740553800307
546,0.08191563417666324
547,0.600631741337625
548,0.40471346894201893
549,0.07045428978788106
550,0.0529279215190948
551,0.7912826577518893
552,0.9109051158533849
553,0.0037316624871938753
554,0.033114500004736536
555,0.2903120239159894
556,0.00334274731258799
557,0.024386298462964272
558,0.22983752656166997
559,0.36875024734729567
560,0.5595005754916851
561,0.043940763811602876
562,0.8417933471906328
563,0.2903120239159894
564,0.08575416023081993
565,0.5241490487215642
566,0.056088990838831926
567,0.491811087157336
568,0.962003741086772
569,0.15775916229732126
570,0.015624419058035754
571,0.014105880744766437
572,0.3313413816118571
573,0.021391845474168465
574,0.8159602931789629
575,0.18468377655869644
576,0.14947392438910784
577,0.004028672120238665
578,0.05372082311809856
579,0.07054010589437577
580,0.024973633465149712
581,0.02828396862040262
582,0.143446043991376
583,0.2825033831420751
584,0.6631444283804734
585,0.8463628796815952
586,0.06827069770778893
587,0.5738645297710921
588,0.802687531149018
589,0.030206652304985055
590,0.07225886056534406
591,0.3712328846752787
592,0.01816886970178326
593,0.032839879604349476
594,0.009860738428143041
595,0.9163310605183235
596,0.0076136639187876064
597,0.45912726484274485
598,0.12181267539431476
599,0.012441700876399923
600,0.017612333327772466
601,0.7797122010030885
602,0.02989022099904376
603,0.1870671133371039
604,0.4864953775752992
605,0.005171632401813128
606,0.23225353492374926
607,0.19627240810763247
608,0.009860738428143041
609,0.0063087089143821
610,0.19011360667942534
611,0.3448557277927629
612,0.3424923109914152
613,0.004178892893864337
614,0.037388263254624306
615,0.7096183366385637
616,0.03497276251180439
617,0.0030184464624167426
618,0.0027560647236933426
619,0.1734680922559582
620,0.0045301341827480536
621,0.07005689855873928
622,0.612177635945977
623,0.27949240125271607
624,0.8179579735214909
625,0.02779207026956377
626,0.016005220548289612
627,0.2607830433099279
628,0.6990482400415649
629,0.629880087039492
630,0.055249377138960984
631,0.26770435633715156
632,0.8179579735214909
633,0.0024835029077477965
634,0.015115077296465605
635,0.03818527647154436
636,0.04437164431014546
637,0.008539538554786449
638,0.03598056431310346
639,0.12126257891301057
640,0.8977863852502825
641,0.5011214294645087
642,0.004178892893864337
643,0.09294630077447016
644,0.02523048036586571
645,0.8285545458302409
646,0.40244564027767843
647,0.9634930086926958
648,0.01409571311464339
649,0.7523138916664085
650,0.0030471659811122237
651,0.4194655467289356
652,0.00367460543030357
653,0.4013628006699683
654,0.5111893618994648
655,0.18044148797906878
656,0.43807907664044776
657,0.5830371881498758
658,0.04509540237527173
659,0.6004789182638566
660,0.8179579735214909
661,0.1311039043273948
662,0.030462840051273907
663,0.24152615945413017
664,0.39729154354198404
665,0.14986696546256545
666,0.07340325072910517
667,0.0011348546351401137
668,0.5401114399455578
669,0.007226065959191638
670,0.017448927444801556
671,0.011552782341362805
672,0.003173720257626652
673,0.01657456572192404
674,0.7822547187055682
675,0.022015672314248873
676,0.15498298100941285
677,0.0036277910112896823
678,0.004528272953083343
679,0.0055179684981305445
680,0.4643495230423441
681,0.34513348530286236
682,0.0891379903170997
683,0.05862856073294038
684,0.12614981419219
685,0.031225160433393486
686,0.021750017154144742
687,0.39347415923846674
688,0.06979701680924327
689,0.41280454440537273
690,0.004489544275899244
691,0.008090716228378838
692,0.028088009204061962
693,0.6279469096039075
694,0.3537351052444109
695,0.8909673312100123
696,0.45765616937672016
697,0.3160766691351686
698,0.05528765972963934
699,0.002951073783168791
700,0.04302949481956581
701,0.08546523107755559
702,0.2066428287643012
703,0.4166228699610914
704,0.04061726158999598
705,0.022785520218434177
706,0.27285649661649036
707,0.031637492169473674
708,0.021471158321307564
709,0.06210928760930477
710,0.20893996803104636
711,0.10692672163170831
712,0.12560730909477233
713,0.06070137756755942
714,0.017942413602383526
715,0.013564297275435441
716,0.5452574481873947
717,0.07991966898336843
718,0.08494726623613193
719,0.18354269681318658
720,0.8633939753711263
721,0.7680342253753295
722,0.23028358423237752
723,0.1755210287355015
724,0.020462589241243875
725,0.11229165503923026
726,0.18507546425973612
727,0.019240859185039726
728,0.8363397852129084
729,0.17907880195069023
730,0.13699732908735454
731,0.013206843691504388
732,0.08960818322087172
733,0.13032990951778137
734,0.865399306722248
735,0.8887410440444861
736,0.025650897823091948
737,0.15550820111211014
738,0.8143681478688658
739,0.16169690041473736
740,0.7815638613695255
741,0.21031276216310815
742,0.4517984364606361
743,0.0182281857680298
744,0.016597700931581763
745,0.009385547915405093
746,0.18826203986242285
747,0.008767016265830523
748,0.001797493386705246
749,0.005231287052573943
750,0.6868940636583017
751,0.25475156724214815
752,0.03614653862001172
753,0.6548219006134166
754,0.004258308664664109
755,0.010719747277247478
756,0.017391745167959247
757,0.0053521767999548326
758,0.10040770826687041
759,0.25043831329870453
760,0.012494839043767497
761,0.7096183366385637
762,0.2644731999991085
763,0.012718361793696696
764,0.3371446487478332
765,0.29843105512954926
766,0.15625691010635342
767,0.6753595050259842
768,0.02828396862040262
769,0.215618887884571
770,0.24747685477520867
771,0.5585354569056837
772,0.6650900687428439
773,0.05539441969305961
774,0.07543303976680221
775,0.06246412953727261
776,0.3970274224826632
777,0.1161357385989148
778,0.7676915183410669
779,0.09758592597102704
780,0.04509540237527173
781,0.15299900620944015
782,0.38256031393553
783,0.6229635578244201
784,0.43536770182505524
785,0.27949240125271607
786,0.31627006501428145
787,0.22122857957152603
788,0.12448372599687485
789,0.38256031393553
790,0.0004613993908874945
791,0.23146133580988051
792,0.005172041113595063
793,0.8433173360871306
794,0.007337207717775908
795,0.033721729622403405
796,0.533642538491362
797,0.6431940794115827
798,0.38928607410354943
799,0.013911613487848357
800,0.04583935356087392
801,0.9026227348059415
802,0.043102540949081704
803,0.23225353492374926
804,0.03366884771312092
805,0.6321448492180916
806,0.4737025475787873
807,0.004881355454286324
808,0.8360777670509946
809,0.0804177636364608
810,0.26179122870741384
811,0.4335383092772225
812,0.11507701583263115
813,0.007583547921174127
814,0.04119831973611509
815,0.07380807736942936
816,0.013911613487848357
817,0.7099844250322356
818,0.010099787377310526
819,0.011775311490863109
820,0.05428506852228887
821,0.688223597656328
822,0.006202403375004365
823,0.6386888529731658
824,0.018488784019462776
825,0.025769229943849517
826,0.0016156808269065406
827,0.0025896144147050755
828,0.6689594290430039
829,0.7277875223814856
830,0.2607830433099279
831,0.13006594499617724
832,0.02595726486735576
833,0.19051341572334515
834,0.24152615945413017
835,0.010609986648022351
836,0.7864980840718899
837,0.010914129237305168
838,0.6468882317778064
839,0.593724892540608
840,0.8753945042493237
841,0.004320264182839612
842,0.03407371084796464
843,0.04891511269284573
844,0.04711792615296393
845,0.3723105026648157
846,0.554931257713054
847,0.12864978655918463
848,0.0023989072904427506
849,0.475593845968551
850,0.887258854984717
851,0.633582849065852
852,0.021825927723436528
853,0.007061643022592706
854,0.038171948731134275
855,0.1992503498225321
856,0.013716567871688573
857,0.2798284283323997
858,0.012466216724470116
859,0.04248232586090484
860,0.013979882728385058
861,0.01016230950962097
862,0.0303346418232924
863,0.08903741029241946
864,0.024271314400146873
865,0.11112696620966091
866,0.6132888080564649
867,0.2021218685236159
868,0.033489008147597324
869,0.014391111295486108
870,0.13231334215025717
871,0.27949240125271607
872,0.023584924528941082
873,0.9711433593674058
874,0.36875024734729567
875,0.015657887122033733
876,0.1743490022162506
877,0.001797493386705246
878,0.009255980842095437
879,0.04875169626832342
880,0.23083529066732675
881,0.14786560466021562
882,0.0934645424243521
883,0.36866329402564096
884,0.016597700931581763
885,0.013130513994541237
886,0.0037465614354614983
887,0.34406452536133253
888,0.20954257986392405
889,0.10190537792660218
890,0.27949240125271607
891,0.021302889381697714
892,0.3808293678274307
893,0.00921139573184842
894,0.013587771977655335
895,0.8179579735214909
896,0.008809674390712589
897,0.4986522239151326
898,0.004371180326780521
899,0.05640528515236332
900,0.0314422985106729
901,0.04717111380288534
902,0.6250434659049994
903,0.11691257457076183
904,0.3021341193933418
905,0.09137093409999959
906,0.22433998811707812
907,0.6761100735351567
908,0.6362976273824539
909,0.805995669102776
910,0.6919837078537356
911,0.013564297275435441
912,0.004365346151096887
913,0.11736412018157877
914,0.004178892893864337
915,0.01664102096866478
916,0.19655941294926838
917,0.4287974615908159
918,0.04216471839082381
919,0.009932207336584094
920,0.0027530169121689515
921,0.006305148785776051
922,0.4219813627276275
923,0.005615346405904133
924,0.005337242607648192
925,0.9592288405803867
926,0.897959191227854
927,0.17687935508383493
928,0.6004789182638566
929,0.11507701583263115
930,0.8408703964131704
931,0.0492416464228554
932,0.10035647603974211
933,0.08618869399173805
934,0.02671293690441651
935,0.032820193946584066
936,0.16333465159079558
937,0.15241790056052085
938,0.2895838202136443
939,0.04917942000334819
940,0.20468984003580845
941,0.0006465924814678678
942,0.3816330212218914
943,0.006208544978646216
944,0.00334274731258799
945,0.05827336200461807
946,0.044074264986602746
947,0.013140903293793334
948,0.31305621792707367
949,0.49656561823828294
950,0.22767224520025428
951,0.016264150611648848
952,0.05575101627781594
953,0.005171632401813128
954,0.0470265120304893
955,0.08702143885787371
956,0.6753595050259842
957,0.08365935824710476
958,0.35044949073905773
959,0.10004994023139117
960,0.9029317096725176
961,0.4354705590171569
962,0.6999704628822915
963,0.38701875967515387
964,0.006331818948542888
965,0.9282893989590074
966,0.7388988505964922
967,0.00460556904750221
968,0.7423420840711752
969,0.011666600093871354
970,0.014329784824161687
971,0.26221153665085667
972,0.006500375927087873
973,0.11678015956715279
974,0.9898786849154535
975,0.1366361052949923
976,0.011909322416743291
977,0.039061601225260915
978,0.9508920488713051
979,0.0680301675309989
980,0.20468984003580845
981,0.003903473059980169
982,0.21207165536257216
983,0.2031100889544761
984,0.393684712205675
985,0.005595841325966819
986,0.40038810816300713
987,0.9398322779733727
988,0.06607670755630936
989,0.16397022736116793
990,0.010628264883365535
991,0.3543072647446761
992,0.01126302466952912
993,0.7036241108772964
994,0.8919827709135159
995,0.4324515029977468
996,0.08365935824710476
997,0.0660039607951037
998,0.009667468462496161
999,0.5149928708630521
1000,0.06763894464772591
1001,0.42168032746777734
1002,0.6279469096039075
1003,0.017520576183826513
1004,0.8365949915135854
1005,0.09008820497931944
1006,0.3983146222153073
1007,0.14071299526317452
1008,0.07321070305262055
1009,0.06827069770778893
1010,0.7436062885002516
1011,0.305201599599401
1012,0.4009765977046553
1013,0.02698877898840441
1014,0.02175628609545222
1015,0.9275720796436777
1016,0.6273452818490317
1017,0.057419150553186006
1018,0.6159057938723498
1019,0.004340579120584335
1020,0.5526331555347088
1021,0.5885921035880957
1022,0.43829495800326107
1023,0.023113960187761597
1024,0.43931044958473664
1025,0.006606969590133145
1026,0.07559663618979415
1027,0.356974505160634
1028,0.009988798406743804
1029,0.005420850910752985
1030,0.02989022099904376
1031,0.2310740579982629
1032,0.019782883159724124
1033,0.011010402890169144
1034,0.015115077296465605
1035,0.005931247803285441
1036,0.12916072625804742
1037,0.2022744028994368
1038,0.2540456677704767
1039,0.010072307928681613
1040,0.20290021608316494
1041,0.6733099689821154
1042,0.8179579735214909
1043,0.005171632401813128
1044,0.5559962358921403
1045,0.7696452771503711
1046,0.4194655467289356
1047,0.9563837755090476
1048,0.005665571606148493
1049,0.035141613923576384
1050,0.39444489421805295
1051,0.11507701583263115
1052,0.7310407473962776
1053,0.19023641015786455
1054,0.27949240125271607
1055,0.43829495800326107
1056,0.9380549927914295
1057,0.0014811083564503756
1058,0.35816946605468497
1059,0.09261578565222706
1060,0.012186431029428492
1061,0.23225353492374926
1062,0.1705136969548134
1063,0.06992867421527191
1064,0.00905566864893344
1065,0.04690492071908276
1066,0.018488784019462776
1067,0.02803044603493989
1068,0.25175815141711794
1069,0.22983752656166997
1070,0.0055179684981305445
1071,0.004746918622954919
1072,0.06974426133431855
1073,0.21324839763981315
1074,0.41117083914127217
1075,0.007784602281813612
1076,0.2903120239159894
1077,0.0016565071711064098
1078,0.008825419271639871
1079,0.008726357537301764
1080,0.0053521767999548326
1081,0.0024228276148874003
1082,0.008089402237839638
1083,0.21097576171267707
1084,0.04672393508954233
1085,0.006331818948542888
1086,0.019324662583525318
1087,0.3618430342637773
1088,0.16067361329440175
1089,0.04626267713712179
1090,0.014105880744766437
1091,0.008805343036976311
1092,0.22767224520025428
1093,0.05926337811498332
1094,0.4978273809946891
1095,0.006154566794813373
1096,0.4009765977046553
1097,0.01587353065442735
1098,0.009028648412400935
1099,0.2576868510423201
1100,0.005073369677529143
1101,0.8622156398090468
1102,0.9212259027933655
1103,0.13590765187423595
1104,0.018488784019462776
1105,0.14097675467399812
1106,0.005873802616258106
1107,0.20577085711025336
1108,0.18782309357535304
1109,0.4428834727158697
1110,0.06608002645314362
1111,0.9758531624193407
1112,0.01749452826118854
1113,0.14487401836744124
1114,0.8730424414129951
1115,0.33759026208720583
1116,0.0020954282463980026
1117,0.028364887013177433
1118,0.13649161335441984
1119,0.008784645336479758
1120,0.001799353598928483
1121,0.03855232547158189
1122,0.22767224520025428
1123,0.012462498254430833
1124,0.0825568618528397
1125,0.749582980417781
1126,0.1672291759829665
1127,0.021391845474168465
1128,0.07305761852054425
1129,0.0028679742349676375
1130,0.039551286350602996
1131,0.053127834742241885
1132,0.0022385050891232197
1133,0.15923705431841567
1134,0.7284088082400105
1135,0.00334274731258799
1136,0.7172937830870081
1137,0.014226808986343016
1138,0.003037559622468481
1139,0.29128542048044404
1140,0.5295312788030113
1141,0.25787920550258464
1142,0.009590278919113005
1143,0.1737595643809202
1144,0.0075677868636962065
1145,0.0655887449356268
1146,0.023624895395672342
1147,0.007688269441106991
1148,0.007384787152899685
1149,0.016309964576929386
1150,0.3354935617095768
1151,0.3878156939033879
1152,0.020796441395568657
1153,0.05827908037124132
1154,0.05276308842647184
1155,0.5909603063357554
1156,0.07588745255489564
1157,0.6287409555137015
1158,0.24624577856378516
1159,0.29843105512954926
1160,0.0042396978858441105
1161,0.021577210903329303
1162,0.01719323322600583
1163,0.15520663123067083
1164,0.36072687656019126
1165,0.15718512739797427
1166,0.3103255542022471
1167,0.021398173313809984
1168,0.13735004797463182
1169,0.05529043641452812
1170,0.4013628006699683
1171,0.6628036850713261
1172,0.017649757422815236
1173,0.05903503696061615
1174,0.38256031393553
1175,0.14487401836744124
1176,0.006621788704740043
1177,0.20577085711025336
1178,0.14616263913528035
1179,0.02297343521030782
1180,0.012489410754512032
1181,0.035141613923576384
1182,0.019859744581874096
1183,0.4239010628345577
1184,0.554931257713054
1185,0.005852305015855529
1186,0.356974505160634
1187,0.6607618587030705
1188,0.006963704299404867
1189,0.0004287632130052426
1190,0.933878419874663
1191,0.022703531229068943
1192,0.00695443407443965
1193,0.05353802474369129
1194,0.0659016451086219
1195,0.00768080112761004
1196,0.15287650917516443
1197,0.03849312896143215
1198,0.8622156398090468
1199,0.02877683207287965
1200,0.05574455157812818
1201,0.9458141119569153
1202,0.26281141996556096
1203,0.006960967320434856
1204,0.07597845661061028
1205,0.01970291857680439
1206,0.024219466468289087
1207,0.12139887308647711
1208,0.32625924262136874
1209,0.8487862909895454
1210,0.24426679295405662
1211,0.05377696869013828
1212,0.16802642368550724
1213,0.032149201456865714
1214,0.004528685897912604
1215,0.7618051929858429
1216,0.9446388697378356
1217,0.49261254440730434
1218,0.9225283639240369
1219,0.012812296436457262
1220,0.0026473143384237933
1221,0.16980177596423643
1222,0.08199536172706692
1223,0.10296542810753112
1224,0.2900442770105124
1225,0.23225353492374926
1226,0.15828160026713153
1227,0.8363397852129084
1228,0.671076481286884
1229,0.018488784019462776
1230,0.46988692412015903
1231,0.46976316695098547
1232,0.022042473888200666
1233,0.011620741510368689
1234,0.03816494361122281
1235,0.2754617336460054
1236,0.04267376158999165
1237,0.7483657350529582
1238,0.07519456335037336
1239,0.32079376607376575
1240,0.5818665392958469
1241,0.5215444670842591
1242,0.0028679742349676375
1243,0.3457290472645082
1244,0.30227704718884235
1245,0.010914129237305168
1246,0.4339711489650361
1247,0.012601965159034369
1248,0.03431404968386088
